id,state,cwa,name,lon,lat,poi_dist_mi,method,polygons,vertices
INZ104,IN,IWX,"Eastern St. Joseph",-86.2095,41.61926,7.69,poi,1,46
INZ116,IN,IWX,"Northern Kosciusko",-85.77674,41.34138,6.37,poi,1,76
INZ203,IN,IWX,"Southern La Porte",-86.81347,41.42549,6.05,poi,1,112
INZ204,IN,IWX,"Western St. Joseph",-86.43977,41.69919,4.17,poi,1,48
INZ216,IN,IWX,"Southern Kosciusko",-85.9007,41.15241,7.44,poi,1,83
KSZ001,KS,GLD,"Cheyenne",-101.7309,39.78566,15,poi,1,48
KSZ002,KS,GLD,"Rawlins",-101.07575,39.78521,14.99,poi,1,69
KSZ003,KS,GLD,"Decatur",-100.45991,39.78474,14.88,poi,1,69
KSZ004,KS,GLD,"Norton",-99.90342,39.78438,14.67,poi,1,68
KSZ005,KS,GID,"Phillips",-99.34691,39.78451,14.91,poi,1,58
KSZ006,KS,GID,"Smith",-98.78548,39.78515,14.93,poi,1,59
KSZ007,KS,GID,"Jewell",-98.21835,39.78481,15.01,poi,1,58
KSZ008,KS,TOP,"Republic",-97.6509,39.82786,12.03,poi,1,46
KSZ009,KS,TOP,"Washington",-97.0874,39.78419,14.94,poi,1,68
KSZ010,KS,TOP,"Marshall",-96.52289,39.78359,15.01,poi,1,81
KSZ011,KS,TOP,"Nemaha",-96.01412,39.78346,11.98,poi,1,59
KSZ012,KS,TOP,"Brown",-95.56424,39.82666,11.92,poi,1,55
KSZ013,KS,GLD,"Sherman",-101.71945,39.35081,15,poi,1,59
KSZ014,KS,GLD,"Thomas",-101.05584,39.35061,15.01,poi,1,66
KSZ015,KS,GLD,"Sheridan",-100.4416,39.34996,14.93,poi,1,49
KSZ016,KS,GLD,"Graham",-99.88315,39.34947,14.94,poi,1,45
KSZ017,KS,GID,"Rooks",-99.32495,39.35001,14.89,poi,1,68
KSZ018,KS,GID,"Osborne",-98.768,39.35041,14.88,poi,1,64
KSZ019,KS,GID,"Mitchell",-98.20951,39.39325,12.01,poi,1,59
KSZ020,KS,TOP,"Cloud",-97.65025,39.48011,11.98,poi,1,47
KSZ021,KS,TOP,"Clay",-97.16511,39.34971,10.92,poi,1,55
KSZ022,KS,TOP,"Riley",-96.82284,39.32421,7.36,poi,1,336
KSZ023,KS,TOP,"Pottawatomie",-96.38815,39.37559,13.04,poi,1,431
KSZ024,KS,TOP,"Jackson",-95.81147,39.39028,11.88,poi,1,64
KSZ025,KS,EAX,"Atchison",-95.2709,39.53586,8.04,poi,1,111
KSZ026,KS,TOP,"Jefferson",-95.38562,39.2272,10.93,poi,1,127
KSZ027,KS,GLD,"Wallace",-101.7627,38.91626,15,poi,1,58
KSZ028,KS,GLD,"Logan",-101.14847,38.91728,14.95,poi,1,68
KSZ029,KS,GLD,"Gove",-100.48293,38.91605,14.93,poi,1,64
KSZ030,KS,DDC,"Trego",-99.8731,38.91436,14.96,poi,1,49
KSZ031,KS,DDC,"Ellis",-99.31725,38.91481,14.95,poi,1,63
KSZ032,KS,ICT,"Russell",-98.76229,38.91486,14.9,poi,1,66
KSZ033,KS,ICT,"Lincoln",-98.20784,39.04535,12.01,poi,1,68
KSZ034,KS,TOP,"Ottawa",-97.65075,39.13256,12.02,poi,1,49
KSZ035,KS,TOP,"Dickinson",-97.14912,38.84664,12.02,poi,1,88
KSZ036,KS,TOP,"Geary",-96.786,38.97804,7.46,poi,1,90
KSZ037,KS,TOP,"Morris",-96.70742,38.69601,11.88,poi,1,59
KSZ038,KS,TOP,"Wabaunsee",-96.19137,38.93335,13.04,poi,1,243
KSZ039,KS,TOP,"Shawnee",-95.76622,39.01572,9.69,poi,1,113
KSZ040,KS,TOP,"Douglas",-95.32325,38.87687,9.54,poi,1,124
KSZ041,KS,GLD,"Greeley",-101.80619,38.4499,12.94,poi,1,51
KSZ042,KS,GLD,"Wichita",-101.34739,38.48208,11.89,poi,1,54
KSZ043,KS,DDC,"Scott",-100.90688,38.48219,11.93,poi,1,51
KSZ044,KS,DDC,"Lane",-100.46659,38.43663,11.89,poi,1,50
KSZ045,KS,DDC,"Ness",-99.91622,38.47946,14.99,poi,1,73
KSZ046,KS,DDC,"Rush",-99.36426,38.52291,11.98,poi,1,58
KSZ047,KS,ICT,"Barton",-98.7566,38.47896,14.95,poi,1,72
KSZ048,KS,ICT,"Ellsworth",-98.2048,38.69665,12.03,poi,1,62
KSZ049,KS,ICT,"Saline",-97.6505,38.78356,12.05,poi,1,44
KSZ050,KS,ICT,"Rice",-98.18399,38.3464,12.09,poi,1,76
KSZ051,KS,ICT,"McPherson",-97.6484,38.39171,14.98,poi,1,59
KSZ052,KS,ICT,"Marion",-97.11076,38.37564,14.06,poi,1,65
KSZ053,KS,ICT,"Chase",-96.5974,38.27705,13.06,poi,1,58
KSZ054,KS,TOP,"Lyon",-96.15267,38.45627,10.91,poi,1,74
KSZ055,KS,TOP,"Osage",-95.72901,38.60712,11.9,poi,1,68
KSZ056,KS,TOP,"Franklin",-95.28595,38.56457,11.95,poi,1,62
KSZ057,KS,EAX,"Miami",-94.8377,38.56366,12.07,poi,1,68
KSZ058,KS,TOP,"Coffey",-95.73708,38.21321,11.94,poi,1,56
KSZ059,KS,TOP,"Anderson",-95.2951,38.21416,11.89,poi,1,53
KSZ060,KS,EAX,"Linn",-94.84515,38.21336,12.12,poi,1,63
KSZ061,KS,DDC,"Hamilton",-101.79403,38.03619,13.66,poi,1,53
KSZ062,KS,DDC,"Kearny",-101.32318,37.90936,11.92,poi,1,56
KSZ063,KS,DDC,"Finney",-100.8709,38.0814,12.55,poi,1,69
KSZ064,KS,DDC,"Hodgeman",-99.89835,38.08746,12.02,poi,1,55
KSZ065,KS,DDC,"Pawnee",-99.19988,38.18476,10.57,poi,1,64
KSZ066,KS,DDC,"Stafford",-98.69343,38.02612,11.99,poi,1,58
KSZ067,KS,ICT,"Reno",-98.04325,37.95494,15.08,poi,1,74
KSZ068,KS,ICT,"Harvey",-97.536,38.04346,9,poi,1,53
KSZ069,KS,ICT,"Butler",-96.8391,37.78126,17.13,poi,1,80
KSZ070,KS,ICT,"Greenwood",-96.24426,37.82944,15.36,poi,1,73
KSZ071,KS,ICT,"Woodson",-95.74035,37.88661,10.54,poi,1,55
KSZ072,KS,ICT,"Allen",-95.30185,37.88556,10.53,poi,1,58
KSZ073,KS,SGF,"Bourbon",-94.85105,37.85541,12.51,poi,1,74
KSZ074,KS,DDC,"Stanton",-101.78422,37.56303,12.03,poi,1,65
KSZ075,KS,DDC,"Grant",-101.3082,37.56161,11.95,poi,1,59
KSZ076,KS,DDC,"Haskell",-100.87135,37.56216,12.01,poi,1,42
KSZ077,KS,DDC,"Gray",-100.43281,37.72573,11.93,poi,1,54
KSZ078,KS,DDC,"Ford",-99.88786,37.69174,15.3,poi,1,63
KSZ079,KS,DDC,"Edwards",-99.39634,37.87021,9.41,poi,1,58
KSZ080,KS,DDC,"Kiowa",-99.28604,37.55821,12.11,poi,1,53
KSZ081,KS,DDC,"Pratt",-98.79125,37.64781,12.24,poi,1,48
KSZ082,KS,ICT,"Kingman",-98.1364,37.55894,12.02,poi,1,58
KSZ083,KS,ICT,"Sedgwick",-97.4293,37.69473,15.01,poi,1,65
KSZ084,KS,DDC,"Morton",-101.7987,37.19106,13.38,poi,1,77
KSZ085,KS,DDC,"Stevens",-101.3116,37.19206,13.44,poi,1,68
KSZ086,KS,DDC,"Seward",-100.8513,37.1933,11.9,poi,1,45
KSZ087,KS,DDC,"Meade",-100.36224,37.2318,14.93,poi,1,55
KSZ088,KS,DDC,"Clark",-99.81721,37.22026,15.02,poi,1,59
KSZ089,KS,DDC,"Comanche",-99.27189,37.1913,13.22,poi,1,56
KSZ090,KS,DDC,"Barber",-98.70424,37.23636,16.2,poi,1,74
KSZ091,KS,ICT,"Harper",-98.07552,37.19164,13.34,poi,1,65
KSZ092,KS,ICT,"Sumner",-97.47654,37.23728,16.44,poi,1,83
KSZ093,KS,ICT,"Cowley",-96.83895,37.23771,16.47,poi,1,88
KSZ094,KS,ICT,"Elk",-96.24365,37.45321,10.52,poi,1,60
KSZ095,KS,ICT,"Wilson",-95.74341,37.55926,11.96,poi,1,66
KSZ096,KS,ICT,"Neosho",-95.30683,37.55856,11.97,poi,1,61
KSZ097,KS,SGF,"Crawford",-94.85184,37.50733,11.52,poi,1,63
KSZ098,KS,ICT,"Chautauqua",-96.33535,37.15066,10.43,poi,1,58
KSZ099,KS,ICT,"Montgomery",-95.74289,37.19255,12.19,poi,1,71
KSZ100,KS,ICT,"Labette",-95.29758,37.19134,12.31,poi,1,56
KSZ101,KS,SGF,"Cherokee",-94.84624,37.16932,11.76,poi,1,53
KSZ102,KS,EAX,"Doniphan",-95.18243,39.76802,7.88,poi,1,263
KSZ103,KS,EAX,"Leavenworth",-95.03037,39.25193,7.74,poi,1,230
KSZ104,KS,EAX,"Wyandotte",-94.80308,39.11985,4.58,poi,1,83
KSZ105,KS,EAX,"Johnson",-94.78801,38.88217,9.69,poi,1,135
KYZ001,KY,PAH,"Fulton",-89.1328,36.56743,4.39,poi,2,169
KYZ002,KY,PAH,"Hickman",-88.93244,36.68157,6.26,poi,1,113
KYZ003,KY,PAH,"Carlisle",-88.92065,36.85297,5.57,poi,1,171
KYZ004,KY,PAH,"Ballard",-89.00216,37.04639,7.63,poi,1,211
KYZ005,KY,PAH,"McCracken",-88.71693,37.04255,6.63,poi,1,128
KYZ006,KY,PAH,"Graves",-88.6519,36.72386,9.17,poi,1,91
KYZ007,KY,PAH,"Livingston",-88.33222,37.22973,6.61,poi,1,274
KYZ008,KY,PAH,"Marshall",-88.33054,36.87515,8.48,poi,1,118
KYZ009,KY,PAH,"Calloway",-88.2945,36.62589,8.57,poi,1,92
KYZ010,KY,PAH,"Crittenden",-88.10578,37.35309,8.2,poi,1,395
KYZ011,KY,PAH,"Lyon",-88.07839,37.00129,7.25,poi,1,129
KYZ012,KY,PAH,"Trigg",-87.85413,36.80768,9.88,poi,1,83
KYZ013,KY,PAH,"Caldwell",-87.83704,37.10128,7.51,poi,1,249
KYZ014,KY,PAH,"Union",-87.92911,37.6532,8.31,poi,1,284
KYZ015,KY,PAH,"Webster",-87.67901,37.53879,6.9,poi,1,176
KYZ016,KY,PAH,"Hopkins",-87.57789,37.28873,10.51,poi,1,442
KYZ017,KY,PAH,"Christian",-87.47096,36.95426,10.42,poi,1,137
KYZ018,KY,PAH,"Henderson",-87.47599,37.80589,7.16,poi,1,335
KYZ019,KY,PAH,"Daviess",-87.07718,37.67948,7.35,poi,1,310
KYZ020,KY,PAH,"McLean",-87.24052,37.51097,5.98,poi,1,203
KYZ021,KY,PAH,"Muhlenberg",-87.13111,37.18713,9.52,poi,1,461
KYZ022,KY,PAH,"Todd",-87.18858,36.74527,7.09,poi,1,57
KYZ023,KY,LMK,"Hancock",-86.75086,37.82867,4.42,poi,1,219
KYZ024,KY,LMK,"Breckinridge",-86.41299,37.7723,11.5,poi,1,319
KYZ025,KY,LMK,"Meade",-86.1122,37.89129,5.86,poi,1,201
KYZ026,KY,LMK,"Ohio",-86.85083,37.48234,10.54,poi,1,373
KYZ027,KY,LMK,"Grayson",-86.26531,37.45309,8.49,poi,2,535
KYZ028,KY,LMK,"Hardin",-85.97939,37.66894,10.18,poi,1,386
KYZ029,KY,LMK,"Bullitt",-85.70412,37.97032,7.74,poi,1,260
KYZ030,KY,LMK,"Jefferson",-85.58135,38.19904,8.42,poi,1,149
KYZ031,KY,LMK,"Oldham",-85.44065,38.3912,6.09,poi,1,147
KYZ032,KY,LMK,"Trimble",-85.32065,38.58606,5.37,poi,1,138
KYZ033,KY,LMK,"Henry",-85.14586,38.45592,7.27,poi,1,187
KYZ034,KY,LMK,"Shelby",-85.17483,38.21493,9.21,poi,1,126
KYZ035,KY,LMK,"Franklin",-84.86902,38.25179,6.91,poi,1,111
KYZ036,KY,LMK,"Scott",-84.58997,38.29199,7.9,poi,1,229
KYZ037,KY,LMK,"Harrison",-84.3271,38.44239,8.39,poi,1,291
KYZ038,KY,LMK,"Spencer",-85.36163,38.03384,6.09,poi,1,94
KYZ039,KY,LMK,"Anderson",-84.96423,38.0284,5.41,poi,1,308
KYZ040,KY,LMK,"Woodford",-84.73476,38.07498,5.06,poi,1,289
KYZ041,KY,LMK,"Fayette",-84.49288,38.0612,7.08,poi,1,262
KYZ042,KY,LMK,"Bourbon",-84.22118,38.19814,7.46,poi,1,310
KYZ043,KY,LMK,"Nicholas",-84.02002,38.34093,5.71,poi,1,232
KYZ044,KY,JKL,"Fleming",-83.70488,38.39607,7.11,poi,1,400
KYZ045,KY,LMK,"Nelson",-85.5096,37.79156,7.22,poi,1,509
KYZ046,KY,LMK,"Washington",-85.15613,37.74244,7.64,poi,1,292
KYZ047,KY,LMK,"Mercer",-84.88094,37.7976,6.91,poi,2,282
KYZ048,KY,LMK,"Jessamine",-84.58181,37.88463,5.89,poi,1,224
KYZ049,KY,LMK,"Clark",-84.15395,37.98471,7.47,poi,1,287
KYZ050,KY,JKL,"Montgomery",-83.91076,38.03537,5.7,poi,1,157
KYZ051,KY,JKL,"Bath",-83.71581,38.1043,5.91,poi,1,420
KYZ052,KY,JKL,"Rowan",-83.42596,38.18482,7.01,poi,2,534
KYZ053,KY,LMK,"Larue",-85.73215,37.52171,6.03,poi,1,354
KYZ054,KY,LMK,"Marion",-85.25191,37.53704,6.5,poi,1,237
KYZ055,KY,LMK,"Boyle",-84.9177,37.61166,5.39,poi,1,150
KYZ056,KY,LMK,"Garrard",-84.55245,37.65517,5.13,poi,1,452
KYZ057,KY,LMK,"Madison",-84.27853,37.73377,9.69,poi,1,462
KYZ058,KY,JKL,"Estill",-83.96537,37.67637,6.57,poi,1,322
KYZ059,KY,JKL,"Powell",-83.79633,37.83168,4.94,poi,1,248
KYZ060,KY,JKL,"Menifee",-83.59926,37.92165,5.97,poi,1,245
KYZ061,KY,LMK,"Butler",-86.75901,37.14825,7.45,poi,1,267
KYZ062,KY,LMK,"Edmonson",-86.23615,37.21735,7.86,poi,1,63
KYZ063,KY,LMK,"Hart",-85.88375,37.29387,9.91,poi,1,239
KYZ064,KY,LMK,"Green",-85.54353,37.23183,7.32,poi,1,148
KYZ065,KY,LMK,"Taylor",-85.32764,37.34028,6.14,poi,1,317
KYZ066,KY,LMK,"Casey",-84.8968,37.28773,9,poi,1,141
KYZ067,KY,LMK,"Lincoln",-84.6826,37.47763,8.17,poi,1,145
KYZ068,KY,JKL,"Rockcastle",-84.33083,37.35861,8.22,poi,1,285
KYZ069,KY,JKL,"Jackson",-83.99362,37.39778,7.95,poi,1,255
KYZ070,KY,LMK,"Logan",-86.86791,36.89899,10.41,poi,1,58
KYZ071,KY,LMK,"Warren",-86.44184,36.97815,11.21,poi,1,183
KYZ072,KY,LMK,"Simpson",-86.62,36.74472,6.26,poi,1,80
KYZ073,KY,LMK,"Allen",-86.20119,36.75568,7.99,poi,1,282
KYZ074,KY,LMK,"Barren",-85.92374,36.97934,9.59,poi,1,201
KYZ075,KY,LMK,"Monroe",-85.72326,36.73024,7.58,poi,1,107
KYZ076,KY,LMK,"Metcalfe",-85.62175,36.97466,6.93,poi,1,76
KYZ077,KY,LMK,"Adair",-85.33777,37.0519,8.16,poi,1,99
KYZ078,KY,LMK,"Russell",-85.0709,36.97466,6.63,poi,1,112
KYZ079,KY,JKL,"Pulaski",-84.54718,37.11757,11.92,poi,1,192
KYZ080,KY,JKL,"Laurel",-84.11411,37.10514,9.12,poi,1,534
KYZ081,KY,LMK,"Cumberland",-85.37495,36.81388,7.74,poi,1,132
KYZ082,KY,LMK,"Clinton",-85.13324,36.73064,6.32,poi,1,114
KYZ083,KY,JKL,"Wayne",-84.83979,36.81109,9.84,poi,1,242
KYZ084,KY,JKL,"McCreary",-84.47862,36.71648,8.29,poi,1,250
KYZ085,KY,JKL,"Whitley",-84.15048,36.7286,9.32,poi,1,359
KYZ086,KY,JKL,"Knox",-83.84174,36.90735,7.94,poi,1,434
KYZ087,KY,JKL,"Bell",-83.62922,36.74052,7.14,poi,1,348
KYZ088,KY,JKL,"Harlan",-83.25586,36.84147,7.79,poi,1,439
KYZ089,KY,ILN,"Carroll",-85.05309,38.68107,3.94,poi,1,158
KYZ090,KY,ILN,"Gallatin",-84.92121,38.72918,3.38,poi,1,156
KYZ091,KY,ILN,"Boone",-84.73143,39.01962,6.08,poi,1,185
KYZ092,KY,ILN,"Kenton",-84.52391,38.90264,4.16,poi,1,160
KYZ093,KY,ILN,"Campbell",-84.34963,38.90418,4.7,poi,1,183
KYZ094,KY,ILN,"Owen",-84.79328,38.49695,6.88,poi,1,343
KYZ095,KY,ILN,"Grant",-84.64339,38.67296,7.26,poi,1,124
KYZ096,KY,ILN,"Pendleton",-84.36617,38.69747,7.75,poi,1,85
KYZ097,KY,ILN,"Bracken",-84.10912,38.68982,5.79,poi,1,193
KYZ098,KY,ILN,"Robertson",-84.058,38.52131,4.48,poi,1,206
KYZ099,KY,ILN,"Mason",-83.83968,38.57084,6.79,poi,1,109
KYZ100,KY,ILN,"Lewis",-83.43659,38.52674,8.59,poi,1,477
KYZ101,KY,RLX,"Greenup",-82.95921,38.5399,7.13,poi,1,296
KYZ102,KY,RLX,"Carter",-82.93642,38.29062,7.17,poi,1,426
KYZ103,KY,RLX,"Boyd",-82.68894,38.39323,4.86,poi,1,170
KYZ104,KY,JKL,"Elliott",-83.11277,38.10411,6.26,poi,1,356
KYZ105,KY,RLX,"Lawrence",-82.75271,38.06641,8.04,poi,1,401
KYZ106,KY,JKL,"Morgan",-83.29382,37.91781,8.32,poi,1,488
KYZ107,KY,JKL,"Johnson",-82.83765,37.84501,7.09,poi,1,258
KYZ108,KY,JKL,"Wolfe",-83.52369,37.73489,6.2,poi,1,284
KYZ109,KY,JKL,"Magoffin",-83.08994,37.74128,7.38,poi,1,382
KYZ110,KY,JKL,"Floyd",-82.75171,37.61895,8.06,poi,1,445
KYZ111,KY,JKL,"Lee",-83.6992,37.61426,5.81,poi,1,168
KYZ112,KY,JKL,"Breathitt",-83.37069,37.51352,9.49,poi,1,517
KYZ113,KY,JKL,"Knott",-82.95924,37.34446,8.34,poi,1,365
KYZ114,KY,JKL,"Owsley",-83.65609,37.43651,5.38,poi,1,312
KYZ115,KY,JKL,"Perry",-83.23074,37.31197,6.16,poi,1,630
KYZ116,KY,JKL,"Clay",-83.72789,37.19339,9.81,poi,1,390
KYZ117,KY,JKL,"Leslie",-83.37431,37.07946,8.99,poi,1,378
KYZ118,KY,JKL,"Letcher",-82.86362,37.10634,7.24,poi,1,456
KYZ119,KY,JKL,"Martin",-82.52399,37.79231,6.78,poi,1,363
KYZ120,KY,JKL,"Pike",-82.36341,37.49415,12.06,poi,1,592
LAZ001,LA,SHV,"Caddo",-93.88239,32.44674,9.1,poi,2,656
LAZ002,LA,SHV,"Bossier",-93.61413,32.70059,9.43,poi,1,705
LAZ003,LA,SHV,"Webster",-93.31158,32.55394,7.82,poi,1,240
LAZ004,LA,SHV,"Claiborne",-93.02214,32.83426,12.41,poi,1,155
LAZ005,LA,SHV,"Lincoln",-92.69372,32.62087,9.57,poi,1,142
LAZ006,LA,SHV,"Union",-92.29367,32.82321,12.71,poi,1,267
LAZ007,LA,JAN,"Morehouse",-91.81273,32.8258,12.33,poi,1,514
LAZ008,LA,JAN,"West Carroll",-91.46482,32.7829,6.93,poi,1,345
LAZ009,LA,JAN,"East Carroll",-91.27463,32.63781,6.88,poi,1,448
LAZ010,LA,SHV,"De Soto",-93.76858,32.06127,13.67,poi,1,411
LAZ011,LA,SHV,"Red River",-93.33423,32.10371,9.07,poi,1,315
LAZ012,LA,SHV,"Bienville",-93.01424,32.3234,11.98,poi,1,255
LAZ013,LA,SHV,"Jackson",-92.55501,32.30457,10.85,poi,1,103
LAZ014,LA,SHV,"Ouachita",-92.18135,32.43598,10.95,poi,1,288
LAZ015,LA,JAN,"Richland",-91.886,32.33348,7.17,poi,1,530
LAZ016,LA,JAN,"Madison",-91.27084,32.38441,10.58,poi,2,508
LAZ017,LA,SHV,"Sabine",-93.53116,31.56847,11.35,poi,1,392
LAZ018,LA,SHV,"Natchitoches",-93.15847,31.76143,10.97,poi,1,507
LAZ019,LA,SHV,"Winn",-92.66624,31.9709,12.15,poi,1,262
LAZ020,LA,SHV,"Grant",-92.54381,31.57653,9.83,poi,1,416
LAZ021,LA,SHV,"Caldwell",-92.13208,32.08054,10.53,poi,1,232
LAZ022,LA,SHV,"La Salle",-92.17943,31.70567,9.92,poi,1,404
LAZ023,LA,JAN,"Franklin",-91.6804,32.11196,9.99,poi,1,632
LAZ024,LA,JAN,"Catahoula",-91.85374,31.75956,8.89,poi,1,600
LAZ025,LA,JAN,"Tensas",-91.32866,32.03855,9.82,poi,1,479
LAZ026,LA,JAN,"Concordia",-91.64385,31.54365,7.29,poi,1,724
LAZ027,LA,LCH,"Vernon",-93.11084,31.12227,16.61,poi,1,299
LAZ028,LA,LCH,"Rapides",-92.56551,31.17182,15.45,poi,1,436
LAZ029,LA,LCH,"Avoyelles",-92.00529,31.03777,12.61,poi,1,400
LAZ030,LA,LCH,"Beauregard",-93.35114,30.68572,13.62,poi,1,324
LAZ031,LA,LCH,"Allen",-92.78681,30.65032,11.22,poi,1,122
LAZ032,LA,LCH,"Evangeline",-92.39404,30.71477,12.14,poi,1,266
LAZ033,LA,LCH,"St. Landry",-91.9714,30.59814,12.94,poi,1,350
LAZ034,LA,LIX,"Pointe Coupee",-91.60283,30.61701,8.29,poi,1,366
LAZ035,LA,LIX,"West Feliciana",-91.37131,30.87901,8.29,poi,2,372
LAZ036,LA,LIX,"East Feliciana",-91.04527,30.85618,9.86,poi,1,289
LAZ037,LA,LIX,"St. Helena",-90.70632,30.88167,8.13,poi,1,182
LAZ039,LA,LIX,"Washington",-90.00929,30.83678,11.36,poi,1,285
LAZ044,LA,LCH,"Lafayette",-92.0796,30.21511,6.03,poi,1,253
LAZ045,LA,LCH,"Upper St. Martin",-91.77263,30.25634,9.53,poi,1,370
LAZ046,LA,LIX,"Iberville",-91.23906,30.1896,9.18,poi,1,263
LAZ047,LA,LIX,"West Baton Rouge",-91.29631,30.43142,5.19,poi,1,156
LAZ048,LA,LIX,"East Baton Rouge",-91.11205,30.59732,7.6,poi,1,390
LAZ055,LA,LCH,"Lower St. Martin",-91.28611,29.8444,5.29,poi,1,124
LAZ056,LA,LIX,"Assumption",-91.08728,29.94498,7.89,poi,1,188
LAZ057,LA,LIX,"St. James",-90.81111,30.02609,7.22,poi,1,95
LAZ058,LA,LIX,"St. John The Baptist",-90.56418,30.09188,5.35,poi,3,249
LAZ064,LA,LIX,"Upper St. Bernard",-89.87071,29.90027,3.13,poi,1,65
LAZ070,LA,LIX,"Lower St. Bernard",-89.49938,29.88576,5.47,poi,64,7224
LAZ071,LA,LIX,"Northern Tangipahoa",-90.43056,30.80146,8.11,poi,1,81
LAZ073,LA,LCH,"West Cameron",-93.59924,29.90853,9.85,poi,1,1083
LAZ074,LA,LCH,"East Cameron",-92.82537,29.85473,12.55,poi,8,707
LAZ076,LA,LIX,"Southeast St. Tammany",-89.70515,30.23733,4.18,poi,1,186
LAZ077,LA,LIX,"Western Orleans",-90.05563,29.98939,3,poi,1,193
LAZ078,LA,LIX,"Eastern Orleans",-89.8795,30.07719,2.82,poi,1,866
LAZ079,LA,LIX,"Northern St. Tammany",-89.95795,30.5291,9.37,poi,1,239
LAZ080,LA,LIX,"Southwestern St. Tammany",-89.93129,30.30361,3.22,poi,1,105
LAZ081,LA,LIX,"Central Tangipahoa",-90.39362,30.57257,7.46,poi,1,75
LAZ082,LA,LIX,"Lower Tangipahoa",-90.35386,30.38341,5.8,poi,1,142
LAZ083,LA,LIX,"Northern Livingston",-90.79299,30.49958,10.22,poi,1,233
LAZ084,LA,LIX,"Southern Livingston",-90.66576,30.30551,5.16,poi,1,188
LAZ085,LA,LIX,"Western Ascension",-90.94041,30.24738,5.98,poi,1,122
LAZ086,LA,LIX,"Eastern Ascension",-90.79295,30.19073,3.58,poi,1,115
LAZ087,LA,LIX,"Upper Jefferson",-90.20807,29.96517,4.2,poi,1,171
LAZ089,LA,LIX,"Upper Plaquemines",-90.03837,29.81738,1.63,poi,1,69
LAZ090,LA,LIX,"Central Plaquemines",-89.94434,29.78744,4.12,poi,1,86
LAZ091,LA,LIX,"Lower Plaquemines",-89.86013,29.60909,7.2,poi,17,5353
LAZ092,LA,LIX,"Central Jefferson",-90.1086,29.75636,2.27,poi,1,289
LAZ093,LA,LIX,"Coastal Jefferson",-90.05106,29.58339,3.95,poi,4,807
LAZ094,LA,LIX,"Upper Lafourche",-90.60492,29.75482,8.72,poi,1,272
LAZ095,LA,LIX,"Lower Lafourche",-90.35785,29.46951,6.15,poi,8,2639
LAZ096,LA,LIX,"Upper Terrebonne",-90.84284,29.62968,6.44,poi,1,103
LAZ097,LA,LIX,"Lower Terrebonne",-90.75291,29.39101,10.02,poi,22,4223
LAZ098,LA,LIX,"Upper St. Charles",-90.32273,30.01554,2.49,poi,1,85
LAZ099,LA,LIX,"Central St. Charles",-90.35626,29.96167,1.62,poi,1,42
LAZ100,LA,LIX,"Lower St. Charles",-90.38911,29.86015,5.48,poi,1,218
LAZ141,LA,LCH,"Northern Calcasieu",-93.57817,30.29462,7.47,poi,1,204
LAZ142,LA,LCH,"Northern Jefferson Davis",-92.75094,30.33651,7.15,poi,1,194
LAZ143,LA,LCH,"Northern Acadia",-92.38675,30.33037,10.33,poi,1,213
LAZ152,LA,LCH,"Upper Vermilion",-92.25168,30.06554,5.09,poi,1,280
LAZ153,LA,LCH,"Upper Iberia",-91.70767,30.01402,6.09,poi,1,185
LAZ154,LA,LCH,"Upper St. Mary",-91.48201,29.86442,4.8,poi,1,81
LAZ241,LA,LCH,"Southern Calcasieu",-93.11053,30.14935,6.68,poi,2,129
LAZ242,LA,LCH,"Southern Jefferson Davis",-92.76071,30.13657,6.65,poi,1,143
LAZ243,LA,LCH,"Southern Acadia",-92.42896,30.11725,4.3,poi,1,203
LAZ252,LA,LCH,"Lower Vermilion",-92.40416,29.82533,12.38,poi,23,1978
LAZ253,LA,LCH,"Lower Iberia",-91.87484,29.91046,4.37,poi,35,2243
LAZ254,LA,LCH,"Lower St. Mary",-91.31838,29.61222,4.82,poi,65,2706
MAZ001,MA,ALY,"Northern Berkshire",-73.15913,42.52693,9.2,poi,1,78
MAZ002,MA,BOX,"Western Franklin",-72.78894,42.62811,7.44,poi,1,107
MAZ003,MA,BOX,"Eastern Franklin",-72.45513,42.56336,9.04,poi,1,188
MAZ004,MA,BOX,"Northern Worcester",-71.99254,42.46555,13.31,poi,1,274
MAZ005,MA,BOX,"Central Middlesex County",-71.34801,42.57074,7.58,poi,1,330
MAZ006,MA,BOX,"Western Essex",-71.08713,42.68876,5.64,poi,1,160
MAZ007,MA,BOX,"Eastern Essex",-70.84343,42.60509,3.52,poi,62,4431
MAZ008,MA,BOX,"Western Hampshire",-72.83475,42.39925,5.04,poi,1,96
MAZ009,MA,BOX,"Western Hampden",-72.94858,42.10989,4.95,poi,1,103
MAZ010,MA,BOX,"Eastern Hampshire",-72.48752,42.31652,6.31,poi,1,213
MAZ011,MA,BOX,"Eastern Hampden",-72.49464,42.12829,6.41,poi,1,177
MAZ012,MA,BOX,"Southern Worcester",-71.73614,42.13786,8.6,poi,1,176
MAZ013,MA,BOX,"Western Norfolk",-71.22439,42.15373,6.92,poi,1,169
MAZ014,MA,BOX,"Southeast Middlesex",-71.13395,42.43326,4.16,poi,1,193
MAZ015,MA,BOX,"Suffolk",-71.10891,42.30964,2.83,poi,16,686
MAZ016,MA,BOX,"Eastern Norfolk",-71.03317,42.23775,2.37,poi,7,451
